site,plot,year,crop_sequence,operational_costs_dollars,material_input_costs_dollars,crop_1_name,crop_2_name,crop_3_name,crop_1_yield,crop_2_yield,crop_3_yield,plot_revenue_dollars,plot_gross_margin_dollars
manang,MANANG_S1.2_P2312_R3,2024,2,230,405.99796340000006,Wheat,NA,NA,1918,NA,NA,632.94,-3.0579634
manang,MANANG_S10.1_P3123_R2,2023,1,204.5,409.82,wheat,NA,NA,3451,NA,NA,1138.8300000000002,524.5100000000002
manang,MANANG_S10.1_P3123_R2,2024,2,236.3,207.1572,Wheat,Vetch,NA,1712,NA,NA,564.96,121.50280000000004
manang,MANANG_S13_P0000_R8,2023,1,182.5,513.0999999999999,canola,NA,NA,1441,NA,NA,896.302,200.7020000000001
manang,MANANG_S6_P1111_R2,2023,1,180,434.32,wheat,NA,NA,3636,NA,NA,1199.88,585.5600000000002
manang,MANANG_S6_P1111_R2,2024,2,230,416.05148280000003,Wheat,NA,NA,1956,NA,NA,645.48,-0.5714828
manang,MANANG_S13_P0000_R3,2023,1,182.5,513.1,canola,NA,NA,1158,NA,NA,720.276,24.67599999999993
manang,MANANG_S13_P0000_R3,2024,2,221.5,311.9154218,Wheat,NA,NA,2062.33,NA,NA,680.5689,147.15347824999998
manang,MANANG_S13_P0000_R2,2023,1,182.5,513.0999999999999,canola,NA,NA,1177,NA,NA,732.094,36.49400000000014
manang,MANANG_S13_P0000_R2,2024,2,221.5,311.9154218,Wheat,NA,NA,1843.33,NA,NA,608.2989,74.88347825
manang,MANANG_S3_P3123_R3,2023,1,191,434.32,wheat,NA,NA,2488,NA,NA,821.0400000000001,195.72000000000008
manang,MANANG_S3_P3123_R3,2024,2,193.5,189.30169999999998,Lentil,NA,NA,489,NA,NA,317.85,-64.9517
manang,MANANG_S1.1_P2312_R1,2023,1,213,458.82,wheat,NA,NA,3522,NA,NA,1162.26,490.44
manang,MANANG_S1.1_P2312_R1,2024,2,213,315.7692,Wheat,NA,NA,1020,NA,NA,336.6,-192.1692
manang,MANANG_S3_P1231_R2,2023,1,215.5,501.3472,lentil,NA,NA,885,NA,NA,575.25,-141.5972
manang,MANANG_S3_P1231_R2,2024,2,193.5,189.30169999999998,Lentil,NA,NA,411,NA,NA,267.15000000000003,-115.6517
manang,MANANG_S12_P0000_R8,2023,1,171.5,412.09999999999997,canola,NA,NA,1145,NA,NA,712.1899999999999,128.58999999999997
manang,MANANG_S8.1_P1231_R2,2023,1,204.5,524.5,vetch,NA,NA,0,NA,NA,0,-729
manang,MANANG_S8.1_P1231_R2,2024,2,221.5,407.66779940000004,Wheat,NA,NA,1996,NA,NA,658.6800000000001,29.51220060000003
manang,MANANG_S2_P2121_R1,2023,1,191,434.32,wheat,NA,NA,3854,NA,NA,1271.8200000000002,646.5000000000002
manang,MANANG_S2_P2121_R1,2024,2,193.5,189.30169999999998,Lentil,NA,NA,285,NA,NA,185.25,-197.5517
manang,MANANG_S6_P1111_R6,2023,1,180,434.32,wheat,NA,NA,2927,NA,NA,965.91,351.59
manang,MANANG_S1.3_P2312_R2,2023,1,202,479.32,wheat,NA,NA,3184,NA,NA,1050.72,369.40000000000003
manang,MANANG_S1.3_P2312_R2,2024,2,221.5,498.4422485,Wheat,NA,NA,1995,NA,NA,658.35,-61.59224845
manang,MANANG_S13_P0000_R5,2023,1,171.5,513.0999999999999,canola,NA,NA,1263,NA,NA,785.586,100.9860000000001
manang,MANANG_S10.2_P3123_R1,2023,1,202,434.32,wheat,NA,NA,3694,NA,NA,1219.02,582.7
manang,MANANG_S10.2_P3123_R1,2024,2,238.375,354.1849807,Wheat,Vetch,NA,775,NA,NA,255.75,-336.8099807
manang,MANANG_S13_P0000_R9,2023,1,182.5,513.1,canola,NA,NA,1289,NA,NA,801.758,106.15800000000002
manang,MANANG_S2_P1212_R1,2023,1,204.5,501.3472,lentil,NA,NA,870,NA,NA,565.5,-140.3472
manang,MANANG_S2_P1212_R1,2024,2,230,420.27051550000004,Wheat,NA,NA,1728,NA,NA,570.24,-80.0305155
manang,MANANG_S4_P3412_R1,2023,1,213,434.32,wheat,NA,NA,3138,NA,NA,1035.54,388.21999999999997
manang,MANANG_S4_P3412_R1,2024,2,230,389.30201015000006,Wheat,NA,NA,1352,NA,NA,446.16,-173.1420102
manang,MANANG_S8.2_P1231_R1,2023,1,226.5,524.5,vetch,NA,NA,0,NA,NA,0,-751
manang,MANANG_S8.2_P1231_R1,2024,2,221.5,363.6054763,Wheat,NA,NA,1640,NA,NA,541.2,-43.9054763
manang,MANANG_S4_P1234_R1,2023,1,226.5,501.3472,lentil,NA,NA,672,NA,NA,436.8,-291.0472
manang,MANANG_S4_P1234_R1,2024,2,210.5,357.80696340000003,Canola,NA,NA,736,NA,NA,457.792,-110.5149634
manang,MANANG_S10.2_P1231_R1,2023,1,280.625,448.4972,wheat,vetch,NA,2705,0,NA,0,-729.1222
manang,MANANG_S10.2_P1231_R1,2024,2,221.5,375.0788045,Wheat,NA,NA,622,NA,NA,205.26,-391.3188045
manang,MANANG_S8.1_P1231_R1,2023,1,215.5,524.5,vetch,NA,NA,0,NA,NA,0,-740
manang,MANANG_S8.1_P1231_R1,2024,2,221.5,407.66779940000004,Wheat,NA,NA,1486,NA,NA,490.38,-138.7877994
manang,MANANG_S6_P1111_R1,2023,1,191,434.32,wheat,NA,NA,3445,NA,NA,1136.85,511.5299999999999
manang,MANANG_S6_P1111_R1,2024,2,230,416.05148280000003,Wheat,NA,NA,1010.5,NA,NA,333.46500000000003,-312.5864828
manang,MANANG_S8.2_P3123_R1,2023,1,202,434.32,wheat,NA,NA,2874,NA,NA,948.42,312.09999999999997
manang,MANANG_S8.2_P3123_R1,2024,2,193.5,210.7522,Vetch,NA,NA,0,NA,NA,0,-404.2522
manang,MANANG_S5_P4123_R1,2023,1,202,434.32,wheat,NA,NA,2791,NA,NA,921.03,284.71
manang,MANANG_S5_P4123_R1,2024,2,193.5,189.30169999999998,Lentil,NA,NA,73,NA,NA,47.45,-335.3517
manang,MANANG_S7_P2312_R3,2023,1,202,434.32,wheat,NA,NA,2981,NA,NA,983.73,347.41
manang,MANANG_S7_P2312_R3,2024,2,230,372.24345220000004,Wheat,NA,NA,2139,NA,NA,705.87,103.62654779999997
manang,MANANG_S9_P2312_R2,2023,1,191,434.32,wheat,NA,NA,3229,NA,NA,1065.5700000000002,440.25000000000017
manang,MANANG_S9_P2312_R2,2024,2,210.5,434.56885679999993,Oats,NA,NA,6100,NA,NA,1451.8,806.7311432
manang,MANANG_S3_P1231_R3,2023,1,204.5,501.3472,lentil,NA,NA,815,NA,NA,529.75,-176.0972
manang,MANANG_S3_P1231_R3,2024,2,193.5,189.30169999999998,Lentil,NA,NA,427,NA,NA,277.55,-105.2517
manang,MANANG_S8.2_P2312_R3,2023,1,202,434.32,wheat,NA,NA,2330,NA,NA,768.9000000000001,132.5800000000001
manang,MANANG_S8.2_P2312_R3,2024,2,230,364.08917620000005,Wheat,NA,NA,2297,NA,NA,758.01,163.92082379999994
manang,MANANG_S1.2_P3123_R2,2023,1,191,434.32,wheat,NA,NA,3192,NA,NA,1053.36,428.0399999999999
manang,MANANG_S1.2_P3123_R2,2024,2,193.5,189.30169999999998,Lentil,NA,NA,388,NA,NA,252.2,-130.6017
manang,MANANG_S8.2_P2312_R2,2023,1,213,434.32,wheat,NA,NA,3349,NA,NA,1105.17,457.8500000000001
manang,MANANG_S8.2_P2312_R2,2024,2,230,364.08917620000005,Wheat,NA,NA,1817,NA,NA,599.61,5.5208238
manang,MANANG_S11_P1212_R1,2023,1,286.375,448.4972,wheat,vetch,NA,2935,0,NA,0,-734.8722
manang,MANANG_S11_P1212_R1,2024,2,230,386.2641527,Wheat,NA,NA,729,NA,NA,240.57,-375.6941527
manang,MANANG_S2_P2121_R3,2023,1,202,434.32,wheat,NA,NA,3182,NA,NA,1050.06,413.73999999999995
manang,MANANG_S2_P2121_R3,2024,2,193.5,189.30169999999998,Lentil,NA,NA,283,NA,NA,183.95,-198.8517
manang,MANANG_S4_P3412_R2,2023,1,191,434.32,wheat,NA,NA,3129,NA,NA,1032.57,407.24999999999994
manang,MANANG_S4_P3412_R2,2024,2,230,389.30201015000006,Wheat,NA,NA,1168,NA,NA,385.44,-233.8620102
manang,MANANG_S7_P3123_R3,2023,1,202,434.32,wheat,NA,NA,3019,NA,NA,996.27,359.95
manang,MANANG_S8.2_P1231_R3,2023,1,215.5,524.5,vetch,NA,NA,0,NA,NA,0,-740
manang,MANANG_S8.2_P1231_R3,2024,2,221.5,363.6054763,Wheat,NA,NA,2637,NA,NA,870.21,285.1045237
manang,MANANG_S12_P0000_R3,2023,1,193.5,412.09999999999997,canola,NA,NA,1144,NA,NA,711.568,105.96800000000002
manang,MANANG_S12_P0000_R3,2024,2,221.5,335.56190395000004,Wheat,NA,NA,2114.67,NA,NA,697.8411000000001,140.77919605000005
manang,MANANG_S6_P1111_R3,2023,1,202,434.32,wheat,NA,NA,2823,NA,NA,931.59,295.27000000000004
manang,MANANG_S6_P1111_R3,2024,2,230,416.05148280000003,Wheat,NA,NA,2222.5,NA,NA,733.4250000000001,87.37351720000004
manang,MANANG_S1.2_P1231_R2,2023,1,204.5,501.3472,lentil,NA,NA,948,NA,NA,616.2,-89.6472
manang,MANANG_S1.2_P1231_R2,2024,2,230,380.6001286,Wheat,NA,NA,1909,NA,NA,629.97,19.369871400000022
manang,MANANG_S12_P0000_R4,2023,1,182.5,412.09999999999997,canola,NA,NA,1477,NA,NA,918.694,324.094
manang,MANANG_S7_P1231_R2,2023,1,274,746.7126587,Wheat,NA,NA,1705,NA,NA,562.65,-458.0626587
manang,MANANG_S8.1_P2312_R3,2023,1,202,434.32,wheat,NA,NA,3238,NA,NA,1068.54,432.21999999999997
manang,MANANG_S8.1_P2312_R3,2024,2,230,396.0979385,Wheat,NA,NA,2119,NA,NA,699.27,73.17206154999997
manang,MANANG_S4_P1234_R3,2023,1,226.5,501.3472,lentil,NA,NA,884,NA,NA,574.6,-153.2472
manang,MANANG_S4_P1234_R3,2024,2,210.5,357.80696340000003,Canola,NA,NA,834,NA,NA,518.748,-49.5589634
manang,MANANG_S9_P2312_R1,2023,1,202,434.32,wheat,NA,NA,2843,NA,NA,938.19,301.87000000000006
manang,MANANG_S9_P2312_R1,2024,2,210.5,434.5688568,Oats,NA,NA,5100,NA,NA,1213.8,568.7311431999999
manang,MANANG_S1.3_P3123_R2,2023,1,202,479.32,wheat,NA,NA,2768,NA,NA,913.44,232.12000000000006
manang,MANANG_S1.3_P3123_R2,2024,2,193.5,189.30169999999998,Lentil,NA,NA,514,NA,NA,334.1,-48.7017
manang,MANANG_S4_P4123_R3,2023,1,202,434.32,wheat,NA,NA,2910,NA,NA,960.3,323.97999999999996
manang,MANANG_S4_P4123_R3,2024,2,193.5,189.30169999999998,Lentil,NA,NA,422,NA,NA,274.3,-108.5017
manang,MANANG_S10.1_P1231_R2,2023,1,301.375,448.4972,wheat,vetch,NA,3535,0,NA,0,-749.8722
manang,MANANG_S10.1_P1231_R2,2024,2,230,393.24006640000005,Wheat,NA,NA,1774,NA,NA,585.4200000000001,-37.8200664
manang,MANANG_S12_P0000_R7,2023,1,193.5,412.09999999999997,canola,NA,NA,1382,NA,NA,859.604,254.00400000000008
manang,MANANG_S10.1_P3123_R3,2023,1,182.5,409.82,wheat,NA,NA,2615,NA,NA,862.95,270.63000000000005
manang,MANANG_S10.1_P3123_R3,2024,2,246.25,207.1572,Wheat,Vetch,NA,2110,NA,NA,696.3000000000001,242.89280000000008
manang,MANANG_S6_P1111_R4,2023,1,180,434.32,wheat,NA,NA,3628,NA,NA,1197.24,582.9200000000001
manang,MANANG_S1.2_P3123_R1,2023,1,180,434.32,wheat,NA,NA,3151,NA,NA,1039.8300000000002,425.51000000000016
manang,MANANG_S1.2_P3123_R1,2024,2,193.5,189.30169999999998,Lentil,NA,NA,266,NA,NA,172.9,-209.9017
manang,MANANG_S7_P1231_R1,2023,1,274,746.7126587,Wheat,NA,NA,1908,NA,NA,629.64,-391.0726587
manang,MANANG_S5_P3412_R1,2023,1,191,434.32,wheat,NA,NA,2528,NA,NA,834.24,208.92000000000002
manang,MANANG_S5_P3412_R1,2024,2,230,386.0716228,Wheat,NA,NA,662,NA,NA,218.46,-397.6116228
manang,MANANG_S2_P1212_R3,2023,1,204.5,501.34720000000004,lentil,NA,NA,674,NA,NA,438.1,-267.7472
manang,MANANG_S2_P1212_R3,2024,2,230,420.27051550000004,Wheat,NA,NA,2249,NA,NA,742.1700000000001,91.89948450000003
manang,MANANG_S1.3_P3123_R3,2023,1,213,479.32,wheat,NA,NA,3146,NA,NA,1038.18,345.86000000000007
manang,MANANG_S1.3_P3123_R3,2024,2,193.5,189.30169999999998,Lentil,NA,NA,297,NA,NA,193.05,-189.7517
manang,MANANG_S7_P2312_R2,2023,1,213,434.32,wheat,NA,NA,3181,NA,NA,1049.73,402.41
manang,MANANG_S7_P2312_R2,2024,2,230,372.24345220000004,Wheat,NA,NA,1870,NA,NA,617.1,14.856547799999987
manang,MANANG_S7_P3123_R2,2023,1,202,434.32,wheat,NA,NA,2690,NA,NA,887.7,251.38000000000005
manang,MANANG_S1.1_P1231_R1,2023,1,215.5,518.5972,lentil,NA,NA,1186,NA,NA,770.9,36.802799999999934
manang,MANANG_S1.1_P1231_R1,2024,2,213,294.26919999999996,Wheat,NA,NA,1367,NA,NA,451.11,-56.1592
manang,MANANG_S13_P0000_R1,2023,1,182.5,513.0999999999999,canola,NA,NA,912,NA,NA,567.264,-128.336
manang,MANANG_S13_P0000_R1,2024,2,221.5,311.9154218,Wheat,NA,NA,1152.33,NA,NA,380.2689,-153.1465218
manang,MANANG_S2_P1212_R2,2023,1,215.5,501.3472,lentil,NA,NA,1145,NA,NA,744.25,27.402800000000013
manang,MANANG_S2_P1212_R2,2024,2,230,420.27051550000004,Wheat,NA,NA,1860,NA,NA,613.8000000000001,-36.4705155
manang,MANANG_S4_P3412_R3,2023,1,191,434.32,wheat,NA,NA,2473,NA,NA,816.09,190.77000000000004
manang,MANANG_S4_P3412_R3,2024,2,230,389.30201015000006,Wheat,NA,NA,2268,NA,NA,748.44,129.1379899
manang,MANANG_S9_P3123_R2,2023,1,235,517.72,oat,NA,NA,0,NA,NA,0,-752.72
manang,MANANG_S9_P3123_R2,2024,2,193.5,210.75219999999996,Vetch,NA,NA,2017,NA,NA,0,-404.2522
manang,MANANG_S1.1_P3123_R2,2023,1,202,458.82,wheat,NA,NA,3782,NA,NA,1248.06,587.24
manang,MANANG_S1.1_P3123_R2,2024,2,193.5,189.30169999999998,Lentil,NA,NA,278,NA,NA,180.7,-202.1017
manang,MANANG_S4_P2341_R3,2023,1,191,450.5,canola,NA,NA,1338,NA,NA,832.236,190.736
manang,MANANG_S4_P2341_R3,2024,2,221.5,376.4705177,Wheat,NA,NA,2215,NA,NA,730.95,132.97948235000007
manang,MANANG_S1.3_P1231_R3,2023,1,204.5,501.3472,lentil,NA,NA,868,NA,NA,564.2,-141.6472
manang,MANANG_S1.3_P1231_R3,2024,2,230,451.3714875,Wheat,NA,NA,2297,NA,NA,758.01,76.63851254999997
manang,MANANG_S3_P1231_R1,2023,1,204.5,501.3472,lentil,NA,NA,888,NA,NA,577.2,-128.6472
manang,MANANG_S3_P1231_R1,2024,2,193.5,189.30169999999998,Lentil,NA,NA,216,NA,NA,140.4,-242.4017
manang,MANANG_S1.2_P1231_R3,2023,1,215.5,501.3472,lentil,NA,NA,693,NA,NA,450.45,-266.3972
manang,MANANG_S1.2_P1231_R3,2024,2,230,380.6001286,Wheat,NA,NA,2465,NA,NA,813.45,202.84987140000004
manang,MANANG_S5_P2341_R3,2023,1,191,434.32,wheat,NA,NA,3540,NA,NA,1168.2,542.8800000000001
manang,MANANG_S5_P2341_R3,2024,2,230,432.25104230000005,Wheat,NA,NA,1717,NA,NA,566.61,-95.6410423
manang,MANANG_S11_P2121_R3,2023,1,202,434.32,wheat,NA,NA,2878,NA,NA,949.74,313.42
manang,MANANG_S11_P2121_R3,2024,2,261.575,371.5268374,Wheat,Vetch,NA,2043,NA,NA,674.19,41.08816265000007
manang,MANANG_S10.2_P1231_R3,2023,1,298.725,448.4972,wheat,vetch,NA,3429,0,NA,0,-747.2222
manang,MANANG_S10.2_P1231_R3,2024,2,221.5,375.07880444999995,Wheat,NA,NA,2124,NA,NA,700.9200000000001,104.34119555000012
manang,MANANG_S9_P1231_R2,2023,1,226.5,524.5,vetch,NA,NA,0,NA,NA,0,-751
manang,MANANG_S9_P1231_R2,2024,2,221.5,362.7083543,Wheat,NA,NA,2287,NA,NA,754.71,170.50164575000002
manang,MANANG_S1.1_P1231_R3,2023,1,215.5,501.3472,lentil,NA,NA,1014,NA,NA,659.1,-57.7472
manang,MANANG_S1.1_P1231_R3,2024,2,213,294.26919999999996,Wheat,NA,NA,2239,NA,NA,738.87,231.60080000000005
manang,MANANG_S12_P0000_R5,2023,1,193.5,412.09999999999997,canola,NA,NA,1642,NA,NA,1021.324,415.724
manang,MANANG_S10.2_P3123_R2,2023,1,202,434.32,wheat,NA,NA,2758,NA,NA,910.14,273.82
manang,MANANG_S10.2_P3123_R2,2024,2,267.325,354.1849807,Wheat,Vetch,NA,1933,NA,NA,637.89,16.380019349999998
manang,MANANG_S4_P4123_R2,2023,1,191,434.32,wheat,NA,NA,2856,NA,NA,942.48,317.16
manang,MANANG_S4_P4123_R2,2024,2,193.5,189.3017,Lentil,NA,NA,384,NA,NA,249.6,-133.2017
manang,MANANG_S3_P3123_R1,2023,1,202,434.32,wheat,NA,NA,2607,NA,NA,860.3100000000001,223.99000000000007
manang,MANANG_S3_P3123_R1,2024,2,193.5,189.3017,Lentil,NA,NA,208,NA,NA,135.20000000000002,-247.6017
manang,MANANG_S5_P3412_R3,2023,1,202,434.32,wheat,NA,NA,3475,NA,NA,1146.75,510.43
manang,MANANG_S5_P3412_R3,2024,2,230,386.0716228,Wheat,NA,NA,1904,NA,NA,628.32,12.248377250000033
manang,MANANG_S9_P1231_R1,2023,1,237.5,524.5,vetch,NA,NA,0,NA,NA,0,-762
manang,MANANG_S9_P1231_R1,2024,2,221.5,362.7083543,Wheat,NA,NA,710,NA,NA,234.3,-349.9083543
manang,MANANG_S9_P3123_R1,2023,1,224,517.72,oat,NA,NA,0,NA,NA,0,-741.72
manang,MANANG_S9_P3123_R1,2024,2,193.5,210.7522,Vetch,NA,NA,1054,NA,NA,0,-404.2522
manang,MANANG_S1.2_P1231_R1,2023,1,215.5,518.5972,lentil,NA,NA,767,NA,NA,498.55,-235.5472
manang,MANANG_S1.2_P1231_R1,2024,2,230,380.6001286,Wheat,NA,NA,1693,NA,NA,558.69,-51.9101286
manang,MANANG_S3_P2312_R1,2023,1,193.5,501.3472,lentil,NA,NA,944,NA,NA,613.6,-81.2472
manang,MANANG_S3_P2312_R1,2024,2,221.5,402.6359803,Wheat,NA,NA,1728,NA,NA,570.24,-53.8959803
manang,MANANG_S10.1_P2312_R1,2023,1,171.5,409.82,wheat,NA,NA,2718,NA,NA,896.94,315.62000000000006
manang,MANANG_S10.1_P2312_R1,2024,2,230,398.2465015,Wheat,NA,NA,1443,NA,NA,476.19,-152.0565015
manang,MANANG_S1.1_P3123_R1,2023,1,213,458.82,wheat,NA,NA,3640,NA,NA,1201.2,529.3800000000001
manang,MANANG_S1.1_P3123_R1,2024,2,193.5,189.30169999999998,Lentil,NA,NA,192,NA,NA,124.8,-258.0017
manang,MANANG_S1.3_P1231_R1,2023,1,215.5,518.5971999999999,lentil,NA,NA,1090,NA,NA,708.5,-25.5972
manang,MANANG_S1.3_P1231_R1,2024,2,230,451.3714875,Wheat,NA,NA,964,NA,NA,318.12,-363.2514875
manang,MANANG_S8.1_P2312_R2,2023,1,191,434.32,wheat,NA,NA,3156,NA,NA,1041.48,416.16
manang,MANANG_S8.1_P2312_R2,2024,2,230,396.0979385,Wheat,NA,NA,1013,NA,NA,334.29,-291.8079385
manang,MANANG_S1.1_P2312_R3,2023,1,213,458.82,wheat,NA,NA,3331,NA,NA,1099.23,427.41
manang,MANANG_S1.1_P2312_R3,2024,2,213,315.76919999999996,Wheat,NA,NA,2009,NA,NA,662.97,134.20080000000007
manang,MANANG_S8.1_P3123_R1,2023,1,191,434.32,wheat,NA,NA,3247,NA,NA,1071.51,446.19
manang,MANANG_S8.1_P3123_R1,2024,2,204.5,215.8022,Vetch,NA,NA,0,NA,NA,0,-420.3022
manang,MANANG_S10.2_P1231_R2,2023,1,288.125,448.4972,wheat,vetch,NA,3005,0,NA,0,-736.6222
manang,MANANG_S10.2_P1231_R2,2024,2,221.5,375.07880444999995,Wheat,NA,NA,1846,NA,NA,609.1800000000001,12.601195550000114
manang,MANANG_S10.1_P3123_R1,2023,1,182.5,409.82,wheat,NA,NA,3270,NA,NA,1079.1,486.7799999999999
manang,MANANG_S10.1_P3123_R1,2024,2,215.925,207.1572,Wheat,Vetch,NA,897,NA,NA,296.01,-127.0722
manang,MANANG_S10.1_P1231_R1,2023,1,288.65,448.4972,wheat,vetch,NA,3026,0,NA,0,-737.1472
manang,MANANG_S10.1_P1231_R1,2024,2,230,393.24006640000005,Wheat,NA,NA,1419,NA,NA,468.27,-154.9700664
manang,MANANG_S5_P1234_R1,2023,1,215.5,518.5972,lentil,NA,NA,907,NA,NA,589.5500000000001,-144.5472
manang,MANANG_S5_P1234_R1,2024,2,230,397.1617173,Wheat,NA,NA,1247,NA,NA,411.5100000000001,-215.6517173
manang,MANANG_S1.2_P2312_R2,2023,1,202,434.32,wheat,NA,NA,3841,NA,NA,1267.53,631.21
manang,MANANG_S1.2_P2312_R2,2024,2,230,405.9979634,Wheat,NA,NA,1592,NA,NA,525.36,-110.6379634
manang,MANANG_S5_P1234_R3,2023,1,204.5,501.3472,lentil,NA,NA,948,NA,NA,616.2,-89.6472
manang,MANANG_S5_P1234_R3,2024,2,230,397.1617173,Wheat,NA,NA,2263,NA,NA,746.7900000000001,119.62828270000006
manang,MANANG_S2_P2121_R2,2023,1,202,434.32,wheat,NA,NA,3007,NA,NA,992.31,355.98999999999995
manang,MANANG_S2_P2121_R2,2024,2,193.5,189.30169999999998,Lentil,NA,NA,460,NA,NA,299,-83.8017
manang,MANANG_S9_P3123_R3,2023,1,235,517.72,oat,NA,NA,0,NA,NA,0,-752.72
manang,MANANG_S9_P3123_R3,2024,2,193.5,210.7522,Vetch,NA,NA,2239,NA,NA,0,-404.2522
manang,MANANG_S4_P2341_R2,2023,1,202,450.5,canola,NA,NA,1344,NA,NA,835.968,183.46799999999996
manang,MANANG_S4_P2341_R2,2024,2,221.5,376.4705177,Wheat,NA,NA,1851,NA,NA,610.83,12.859482350000064
manang,MANANG_S13_P0000_R6,2023,1,182.5,513.0999999999999,canola,NA,NA,1202,NA,NA,747.644,52.044000000000096
manang,MANANG_S10.2_P2312_R1,2023,1,180,434.32,wheat,NA,NA,3656,NA,NA,1206.48,592.1600000000001
manang,MANANG_S10.2_P2312_R1,2024,2,221.5,403.3494389,Wheat,NA,NA,1054,NA,NA,347.82,-277.0294389
manang,MANANG_S9_P1231_R3,2023,1,226.5,524.5,vetch,NA,NA,0,NA,NA,0,-751
manang,MANANG_S9_P1231_R3,2024,2,221.5,362.7083543,Wheat,NA,NA,2321,NA,NA,765.9300000000001,181.72164575000005
manang,MANANG_S10.1_P1231_R3,2023,1,278.05,448.4972,wheat,vetch,NA,2602,0,NA,0,-726.5472
manang,MANANG_S10.1_P1231_R3,2024,2,230,393.24006640000005,Wheat,NA,NA,2129,NA,NA,702.57,79.3299336
manang,MANANG_S3_P2312_R2,2023,1,204.5,501.3472,lentil,NA,NA,695,NA,NA,451.75,-254.0972
manang,MANANG_S3_P2312_R2,2024,2,221.5,402.6359803,Wheat,NA,NA,1947,NA,NA,642.51,18.374019699999963
manang,MANANG_S8.2_P3123_R2,2023,1,213,434.32,wheat,NA,NA,3548,NA,NA,1170.84,523.52
manang,MANANG_S8.2_P3123_R2,2024,2,193.5,210.75220000000002,Vetch,NA,NA,0,NA,NA,0,-404.2522
manang,MANANG_S5_P1234_R2,2023,1,204.5,501.3472,lentil,NA,NA,1081,NA,NA,702.65,-3.1972
manang,MANANG_S5_P1234_R2,2024,2,230,397.1617173,Wheat,NA,NA,2139,NA,NA,705.87,78.70828269999998
manang,MANANG_S8.2_P2312_R1,2023,1,202,434.32,wheat,NA,NA,2828,NA,NA,933.24,296.92
manang,MANANG_S8.2_P2312_R1,2024,2,230,364.08917620000005,Wheat,NA,NA,839,NA,NA,276.87,-317.2191762
manang,MANANG_S7_P1231_R3,2023,1,274,746.7126587,Wheat,NA,NA,2431,NA,NA,802.23,-218.4826587
manang,MANANG_S12_P0000_R1,2023,1,182.5,412.09999999999997,canola,NA,NA,935,NA,NA,581.57,-13.03
manang,MANANG_S12_P0000_R1,2024,2,221.5,335.561904,Wheat,NA,NA,1587,NA,NA,523.71,-33.35190395
manang,MANANG_S5_P2341_R2,2023,1,202,434.32,wheat,NA,NA,3197,NA,NA,1055.01,418.69
manang,MANANG_S5_P2341_R2,2024,2,230,432.2510423,Wheat,NA,NA,1497,NA,NA,494.0100000000001,-168.2410423
manang,MANANG_S12_P0000_R9,2023,1,193.5,412.09999999999997,canola,NA,NA,1441,NA,NA,896.302,290.70200000000006
manang,MANANG_S10.1_P2312_R2,2023,1,193.5,409.82,wheat,NA,NA,2966,NA,NA,978.78,375.46
manang,MANANG_S10.1_P2312_R2,2024,2,230,398.2465015,Wheat,NA,NA,1745,NA,NA,575.85,-52.3965015
manang,MANANG_S10.2_P2312_R3,2023,1,191,434.32,wheat,NA,NA,3207,NA,NA,1058.31,432.98999999999995
manang,MANANG_S10.2_P2312_R3,2024,2,221.5,403.34943890000005,Wheat,NA,NA,1990,NA,NA,656.7,31.850561099999993
manang,MANANG_S1.1_P1231_R2,2023,1,204.5,501.3472,lentil,NA,NA,720,NA,NA,468,-237.8472
manang,MANANG_S1.1_P1231_R2,2024,2,213,294.26919999999996,Wheat,NA,NA,2206,NA,NA,727.98,220.71080000000006
manang,MANANG_S13_P0000_R4,2023,1,193.5,513.1,canola,NA,NA,1476,NA,NA,918.072,211.47199999999998
manang,MANANG_S12_P0000_R2,2023,1,182.5,412.09999999999997,canola,NA,NA,1391,NA,NA,865.202,270.60200000000003
manang,MANANG_S12_P0000_R2,2024,2,221.5,335.56190395000004,Wheat,NA,NA,1781,NA,NA,587.73,30.668096049999974
manang,MANANG_S8.1_P3123_R3,2023,1,202,434.32,wheat,NA,NA,3347,NA,NA,1104.51,468.19
manang,MANANG_S8.1_P3123_R3,2024,2,204.5,215.80219999999997,Vetch,NA,NA,0,NA,NA,0,-420.3022
manang,MANANG_S8.2_P1231_R2,2023,1,248.5,524.5,vetch,NA,NA,0,NA,NA,0,-773
manang,MANANG_S8.2_P1231_R2,2024,2,221.5,363.6054763,Wheat,NA,NA,2388,NA,NA,788.0400000000001,202.93452370000006
manang,MANANG_S7_P2312_R1,2023,1,191,434.32,wheat,NA,NA,2744,NA,NA,905.52,280.2
manang,MANANG_S7_P2312_R1,2024,2,230,372.24345220000004,Wheat,NA,NA,1168,NA,NA,385.44,-216.8034522
manang,MANANG_S1.3_P2312_R1,2023,1,213,479.32,wheat,NA,NA,3726,NA,NA,1229.5800000000002,537.2600000000002
manang,MANANG_S1.3_P2312_R1,2024,2,221.5,498.4422485,Wheat,NA,NA,1334,NA,NA,440.22,-279.7222485
manang,MANANG_S5_P3412_R2,2023,1,202,434.32,wheat,NA,NA,2714,NA,NA,895.62,259.3
manang,MANANG_S5_P3412_R2,2024,2,230,386.0716228,Wheat,NA,NA,1367,NA,NA,451.11,-164.9616228
manang,MANANG_S8.1_P1231_R3,2023,1,204.5,524.5,vetch,NA,NA,0,NA,NA,0,-729
