,plotID,errorLocation,errorType,errorMsg
58,STREATHAM_S2.3_P3412_R2,"('name',)",value_error,"Value error, Herbicide product Precept must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
59,STREATHAM_S2.3_P3412_R3,"('name',)",value_error,"Value error, Herbicide product Precept must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
60,STREATHAM_S2.3_P2341_R1,"('name',)",value_error,"Value error, Herbicide product Precept must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
61,STREATHAM_S2.3_P2341_R2,"('name',)",value_error,"Value error, Herbicide product Precept must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
62,STREATHAM_S2.3_P2341_R3,"('name',)",value_error,"Value error, Herbicide product Precept must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
63,STREATHAM_S1.3_P1212_R1,"('name',)",value_error,"Value error, Herbicide product Lontrel advance 600 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
64,STREATHAM_S1.3_P1212_R2,"('name',)",value_error,"Value error, Herbicide product Lontrel advance 600 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
65,STREATHAM_S1.3_P1212_R3,"('name',)",value_error,"Value error, Herbicide product Lontrel advance 600 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
66,STREATHAM_S2.3_P3412_R1,"('name',)",value_error,"Value error, Herbicide product Lontrel advance 600 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
67,STREATHAM_S2.3_P3412_R2,"('name',)",value_error,"Value error, Herbicide product Lontrel advance 600 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
68,STREATHAM_S2.3_P3412_R3,"('name',)",value_error,"Value error, Herbicide product Lontrel advance 600 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
69,STREATHAM_S2.3_P2341_R1,"('name',)",value_error,"Value error, Herbicide product Lontrel advance 600 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
70,STREATHAM_S2.3_P2341_R2,"('name',)",value_error,"Value error, Herbicide product Lontrel advance 600 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
71,STREATHAM_S2.3_P2341_R3,"('name',)",value_error,"Value error, Herbicide product Lontrel advance 600 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
72,STREATHAM_S2.1_P3412_R1,"('name',)",value_error,"Value error, Herbicide product Axial Xtra must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
73,STREATHAM_S2.1_P3412_R2,"('name',)",value_error,"Value error, Herbicide product Axial Xtra must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
