,plotID,errorLocation,errorType,errorMsg
28,MANANG_S1.3_P2312_R2,checkPlotState,<class 'ValueError'>,Plot MANANG_S1.3_P2312_R2 is already in a fallow state. You cannot terminate a fallow state
29,MANANG_S1.3_P2312_R2,checkPlotState,<class 'ValueError'>,Plot MANANG_S1.3_P2312_R2 is already in a fallow state. You cannot terminate a fallow state
30,MANANG_S1.1_P2312_R3,checkPlotState,<class 'ValueError'>,Plot MANANG_S1.1_P2312_R3 is already in a fallow state. You cannot terminate a fallow state
31,MANANG_S1.1_P2312_R3,checkPlotState,<class 'ValueError'>,Plot MANANG_S1.1_P2312_R3 is already in a fallow state. You cannot terminate a fallow state
32,MANANG_S1.2_P2312_R3,checkPlotState,<class 'ValueError'>,Plot MANANG_S1.2_P2312_R3 is already in a fallow state. You cannot terminate a fallow state
33,MANANG_S1.2_P2312_R3,checkPlotState,<class 'ValueError'>,Plot MANANG_S1.2_P2312_R3 is already in a fallow state. You cannot terminate a fallow state
34,MANANG_S1.3_P2312_R3,checkPlotState,<class 'ValueError'>,Plot MANANG_S1.3_P2312_R3 is already in a fallow state. You cannot terminate a fallow state
35,MANANG_S1.3_P2312_R3,checkPlotState,<class 'ValueError'>,Plot MANANG_S1.3_P2312_R3 is already in a fallow state. You cannot terminate a fallow state
36,MANANG_S1.1_P3123_R1,checkPlotState,<class 'ValueError'>,Plot MANANG_S1.1_P3123_R1 is already in a fallow state. You cannot terminate a fallow state
37,MANANG_S1.1_P3123_R1,checkPlotState,<class 'ValueError'>,Plot MANANG_S1.1_P3123_R1 is already in a fallow state. You cannot terminate a fallow state
38,MANANG_S1.2_P3123_R1,checkPlotState,<class 'ValueError'>,Plot MANANG_S1.2_P3123_R1 is already in a fallow state. You cannot terminate a fallow state
39,MANANG_S1.2_P3123_R1,checkPlotState,<class 'ValueError'>,Plot MANANG_S1.2_P3123_R1 is already in a fallow state. You cannot terminate a fallow state
40,MANANG_S1.3_P3123_R1,checkPlotState,<class 'ValueError'>,Plot MANANG_S1.3_P3123_R1 is already in a fallow state. You cannot terminate a fallow state
41,MANANG_S1.3_P3123_R1,checkPlotState,<class 'ValueError'>,Plot MANANG_S1.3_P3123_R1 is already in a fallow state. You cannot terminate a fallow state
42,MANANG_S1.1_P3123_R2,checkPlotState,<class 'ValueError'>,Plot MANANG_S1.1_P3123_R2 is already in a fallow state. You cannot terminate a fallow state
43,MANANG_S1.1_P3123_R2,checkPlotState,<class 'ValueError'>,Plot MANANG_S1.1_P3123_R2 is already in a fallow state. You cannot terminate a fallow state
44,MANANG_S1.2_P3123_R2,checkPlotState,<class 'ValueError'>,Plot MANANG_S1.2_P3123_R2 is already in a fallow state. You cannot terminate a fallow state
45,MANANG_S1.2_P3123_R2,checkPlotState,<class 'ValueError'>,Plot MANANG_S1.2_P3123_R2 is already in a fallow state. You cannot terminate a fallow state
46,MANANG_S1.3_P3123_R2,checkPlotState,<class 'ValueError'>,Plot MANANG_S1.3_P3123_R2 is already in a fallow state. You cannot terminate a fallow state
47,MANANG_S1.3_P3123_R2,checkPlotState,<class 'ValueError'>,Plot MANANG_S1.3_P3123_R2 is already in a fallow state. You cannot terminate a fallow state
48,MANANG_S1.1_P3123_R3,checkPlotState,<class 'ValueError'>,Plot MANANG_S1.1_P3123_R3 is already in a fallow state. You cannot terminate a fallow state
49,MANANG_S1.1_P3123_R3,checkPlotState,<class 'ValueError'>,Plot MANANG_S1.1_P3123_R3 is already in a fallow state. You cannot terminate a fallow state
50,MANANG_S1.2_P3123_R3,checkPlotState,<class 'ValueError'>,Plot MANANG_S1.2_P3123_R3 is already in a fallow state. You cannot terminate a fallow state
51,MANANG_S1.2_P3123_R3,checkPlotState,<class 'ValueError'>,Plot MANANG_S1.2_P3123_R3 is already in a fallow state. You cannot terminate a fallow state
52,MANANG_S1.3_P3123_R3,checkPlotState,<class 'ValueError'>,Plot MANANG_S1.3_P3123_R3 is already in a fallow state. You cannot terminate a fallow state
53,MANANG_S1.3_P3123_R3,checkPlotState,<class 'ValueError'>,Plot MANANG_S1.3_P3123_R3 is already in a fallow state. You cannot terminate a fallow state
54,MANANG_S10.1_P1231_R1,checkPlotState,<class 'ValueError'>,Plot MANANG_S10.1_P1231_R1 is already in a fallow state. You cannot terminate a fallow state
55,MANANG_S10.1_P1231_R1,checkPlotState,<class 'ValueError'>,Plot MANANG_S10.1_P1231_R1 is already in a fallow state. You cannot terminate a fallow state
