,plotID,errorLocation,errorType,errorMsg
83,STREATHAM_S1.1_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S1.1_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
84,STREATHAM_S1.2_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S1.2_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
85,STREATHAM_S1.2_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S1.2_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
86,STREATHAM_S1.2_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S1.2_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
87,STREATHAM_S1.2_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S1.2_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
88,STREATHAM_S1.2_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S1.2_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
89,STREATHAM_S1.2_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S1.2_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
90,STREATHAM_S1.4_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S1.4_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
91,STREATHAM_S1.4_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S1.4_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
92,STREATHAM_S1.4_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S1.4_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
93,STREATHAM_S1.4_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S1.4_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
94,STREATHAM_S1.4_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S1.4_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
95,STREATHAM_S1.4_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S1.4_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
96,STREATHAM_S2.1_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.1_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
97,STREATHAM_S2.1_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.1_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
98,STREATHAM_S2.1_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.1_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
99,STREATHAM_S2.1_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.1_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
100,STREATHAM_S2.1_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.1_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
101,STREATHAM_S2.1_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.1_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
102,STREATHAM_S2.2_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.2_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
103,STREATHAM_S2.2_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.2_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
104,STREATHAM_S2.2_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.2_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
105,STREATHAM_S2.2_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.2_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
106,STREATHAM_S2.2_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.2_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
107,STREATHAM_S2.2_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.2_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
108,STREATHAM_S2.4_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.4_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
109,STREATHAM_S2.4_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.4_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
110,STREATHAM_S2.4_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.4_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
111,STREATHAM_S2.4_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.4_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
112,STREATHAM_S2.4_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.4_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
113,STREATHAM_S2.4_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.4_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
114,STREATHAM_S1.3_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S1.3_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
115,STREATHAM_S1.3_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S1.3_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
116,STREATHAM_S1.3_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S1.3_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
