plotID,errorLocation,errorType,errorMsg
MANANG_S10.2_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forMANANG_S10.2_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
MANANG_S10.2_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forMANANG_S10.2_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
MANANG_S4_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forMANANG_S4_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
MANANG_S4_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forMANANG_S4_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
MANANG_S7_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forMANANG_S7_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
MANANG_S7_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forMANANG_S7_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
MANANG_S10.1_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forMANANG_S10.1_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
MANANG_S10.1_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forMANANG_S10.1_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
MANANG_S3_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forMANANG_S3_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
MANANG_S3_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forMANANG_S3_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
MANANG_S8.2_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forMANANG_S8.2_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
MANANG_S8.2_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forMANANG_S8.2_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
