plotID,year,month,day,name,unitsAppliedKgOrLitres,appliedAmount,comments
MANANG_S1.3_P3123_R1,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S1.3_P3123_R1,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S1.3_P3123_R2,2023,5,17,Avadex,L,3,at sowing
MANANG_S1.3_P3123_R2,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S1.3_P3123_R2,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S1.3_P3123_R3,2023,5,17,Avadex,L,3,at sowing
MANANG_S1.3_P3123_R3,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S1.3_P3123_R3,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S10.1_P1231_R1,2023,5,17,Avadex,L,3,at sowing
MANANG_S10.1_P1231_R1,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S10.1_P1231_R1,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S10.1_P1231_R2,2023,5,17,Avadex,L,3,at sowing
MANANG_S10.1_P1231_R2,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S10.1_P1231_R2,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S10.1_P1231_R3,2023,5,17,Avadex,L,3,at sowing
MANANG_S10.1_P1231_R3,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S10.1_P1231_R3,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S10.1_P2312_R1,2023,5,17,Avadex,L,3,at sowing
MANANG_S10.1_P2312_R1,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S10.1_P2312_R1,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S10.1_P2312_R2,2023,5,17,Avadex,L,3,at sowing
MANANG_S10.1_P2312_R2,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S10.1_P2312_R2,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S10.1_P2312_R3,2023,5,17,Avadex,L,3,at sowing
MANANG_S10.1_P2312_R3,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S10.1_P2312_R3,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S10.1_P3123_R1,2023,5,17,Avadex,L,3,at sowing
MANANG_S10.1_P3123_R1,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S10.1_P3123_R1,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S10.1_P3123_R2,2023,5,17,Avadex,L,3,at sowing
MANANG_S10.1_P3123_R2,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S10.1_P3123_R2,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S10.1_P3123_R3,2023,5,17,Avadex,L,3,at sowing
MANANG_S10.1_P3123_R3,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S10.1_P3123_R3,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S10.2_P1231_R1,2023,5,17,Avadex,L,3,at sowing
MANANG_S10.2_P1231_R1,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S10.2_P1231_R1,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S10.2_P1231_R2,2023,5,17,Avadex,L,3,at sowing
MANANG_S10.2_P1231_R2,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S10.2_P1231_R2,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S10.2_P1231_R3,2023,5,17,Avadex,L,3,at sowing
MANANG_S10.2_P1231_R3,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S10.2_P1231_R3,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S10.2_P2312_R1,2023,5,17,Avadex,L,3,at sowing
MANANG_S10.2_P2312_R1,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S10.2_P2312_R1,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S10.2_P2312_R2,2023,5,17,Avadex,L,3,at sowing
MANANG_S10.2_P2312_R2,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S10.2_P2312_R2,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S10.2_P2312_R3,2023,5,17,Avadex,L,3,at sowing
MANANG_S10.2_P2312_R3,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S10.2_P2312_R3,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S10.2_P3123_R1,2023,5,17,Avadex,L,3,at sowing
MANANG_S10.2_P3123_R1,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S10.2_P3123_R1,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S10.2_P3123_R2,2023,5,17,Avadex,L,3,at sowing
MANANG_S10.2_P3123_R2,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S10.2_P3123_R2,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S10.2_P3123_R3,2023,5,17,Avadex,L,3,at sowing
MANANG_S10.2_P3123_R3,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S10.2_P3123_R3,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S11_P1212_R1,2023,5,17,Avadex,L,3,at sowing
MANANG_S11_P1212_R1,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S11_P1212_R1,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S11_P1212_R2,2023,5,17,Avadex,L,3,at sowing
MANANG_S11_P1212_R2,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S11_P1212_R2,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S11_P1212_R3,2023,5,17,Avadex,L,3,at sowing
MANANG_S11_P1212_R3,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S11_P1212_R3,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S11_P2121_R1,2023,5,17,Avadex,L,3,at sowing
MANANG_S11_P2121_R1,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S11_P2121_R1,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S11_P2121_R2,2023,5,17,Avadex,L,3,at sowing
MANANG_S11_P2121_R2,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S11_P2121_R2,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S11_P2121_R3,2023,5,17,Avadex,L,3,at sowing
MANANG_S11_P2121_R3,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S11_P2121_R3,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S2_P1212_R1,2023,5,17,Avadex,L,3,at sowing
MANANG_S2_P1212_R1,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S2_P1212_R1,2023,5,17,Terbyne extreme,kg,0.8,at sowing
MANANG_S2_P1212_R1,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S2_P1212_R1,2023,5,17,Ultro,kg,1.1,at sowing
MANANG_S2_P1212_R2,2023,5,17,Avadex,L,3,at sowing
MANANG_S2_P1212_R2,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S2_P1212_R2,2023,5,17,Terbyne extreme,kg,0.8,at sowing
MANANG_S2_P1212_R2,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S2_P1212_R2,2023,5,17,Ultro,kg,1.1,at sowing
MANANG_S2_P1212_R3,2023,5,17,Avadex,L,3,at sowing
MANANG_S2_P1212_R3,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S2_P1212_R3,2023,5,17,Terbyne extreme,kg,0.8,at sowing
MANANG_S2_P1212_R3,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S2_P1212_R3,2023,5,17,Ultro,kg,1.1,at sowing
MANANG_S2_P2121_R1,2023,5,17,Avadex,L,3,at sowing
MANANG_S2_P2121_R1,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S2_P2121_R1,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S2_P2121_R2,2023,5,17,Avadex,L,3,at sowing
