plotID,year,month,day,name,unitsAppliedKgOrLitres,appliedAmount,comments
MANANG_S3_P2312_R1,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S3_P2312_R2,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S3_P2312_R3,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S3_P3123_R1,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S3_P3123_R1,2023,6,27,Urea,kg,49,top dressing (wheat D5)
MANANG_S3_P3123_R2,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S3_P3123_R2,2023,6,27,Urea,kg,49,top dressing (wheat D5)
MANANG_S3_P3123_R3,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S3_P3123_R3,2023,6,27,Urea,kg,49,top dressing (wheat D5)
MANANG_S4_P1234_R1,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S4_P1234_R2,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S4_P1234_R3,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S4_P2341_R1,2023,4,29,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S4_P2341_R1,2023,6,27,Urea,kg,70,top dressing (canola D5)
MANANG_S4_P2341_R2,2023,4,29,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S4_P2341_R2,2023,6,27,Urea,kg,70,top dressing (canola D5)
MANANG_S4_P2341_R3,2023,4,29,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S4_P2341_R3,2023,6,27,Urea,kg,70,top dressing (canola D5)
MANANG_S4_P3412_R1,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S4_P3412_R1,2023,6,27,Urea,kg,49,top dressing (wheat D5)
MANANG_S4_P3412_R2,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S4_P3412_R2,2023,6,27,Urea,kg,49,top dressing (wheat D5)
MANANG_S4_P3412_R3,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S4_P3412_R3,2023,6,27,Urea,kg,49,top dressing (wheat D5)
MANANG_S4_P4123_R1,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S4_P4123_R1,2023,6,27,Urea,kg,49,top dressing (wheat D5)
MANANG_S4_P4123_R2,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S4_P4123_R2,2023,6,27,Urea,kg,49,top dressing (wheat D5)
MANANG_S4_P4123_R3,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S4_P4123_R3,2023,6,27,Urea,kg,49,top dressing (wheat D5)
MANANG_S5_P1234_R1,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S5_P1234_R2,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S5_P1234_R3,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S5_P2341_R1,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S5_P2341_R1,2023,6,27,Urea,kg,49,top dressing (wheat D5)
MANANG_S5_P2341_R2,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S5_P2341_R2,2023,6,27,Urea,kg,49,top dressing (wheat D5)
MANANG_S5_P2341_R3,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S5_P2341_R3,2023,6,27,Urea,kg,49,top dressing (wheat D5)
MANANG_S5_P3412_R1,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S5_P3412_R1,2023,6,27,Urea,kg,49,top dressing (wheat D5)
MANANG_S5_P3412_R2,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S5_P3412_R2,2023,6,27,Urea,kg,49,top dressing (wheat D5)
MANANG_S5_P3412_R3,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S5_P3412_R3,2023,6,27,Urea,kg,49,top dressing (wheat D5)
MANANG_S5_P4123_R1,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S5_P4123_R1,2023,6,27,Urea,kg,49,top dressing (wheat D5)
MANANG_S5_P4123_R2,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S5_P4123_R2,2023,6,27,Urea,kg,49,top dressing (wheat D5)
MANANG_S5_P4123_R3,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S5_P4123_R3,2023,6,27,Urea,kg,49,top dressing (wheat D5)
MANANG_S6_P1111_R1,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S6_P1111_R1,2023,6,27,Urea,kg,49,top dressing (wheat D5)
MANANG_S6_P1111_R2,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S6_P1111_R2,2023,6,27,Urea,kg,49,top dressing (wheat D5)
MANANG_S6_P1111_R3,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S6_P1111_R3,2023,6,27,Urea,kg,49,top dressing (wheat D5)
MANANG_S6_P1111_R4,2023,5,17,Granulock SZ Blend,kg,60,at sowing (+ Flutriafol (400ml/100kg))
MANANG_S6_P1111_R4,2023,6,27,Urea,kg,49,top dressing (wheat D5)
